date,cpi,eur_chf,gdp,log_cpi,log_gdp,log_eur
2012.5,100.8645,1.201,,0.438820239314168,,-0.418335617251909
2012.58333333333,100.834,1.2011,,0.429032979161992,,-0.417845692171094
2012.66666666667,101.1483,1.2089,,0.529748261929752,,-0.379756669216103
2012.75,101.2732,1.2098,161046.257635396,0.569684744624102,0.221170197974088,-0.375377605333704
2012.83333333333,100.9411,1.2052,,0.463387658441395,,-0.397793804556546
2012.91666666667,100.7254,1.2091,,0.39415986202989,,-0.37878326223626
2013,100.4625,1.228,162709.275040695,0.309582733977213,0.298504509854457,-0.287515391831874
2013.08333333333,100.7593,1.2298,,0.405049704249034,,-0.278896591915567
2013.16666666667,100.9782,1.2264,,0.475279799190021,,-0.295187159776151
2013.25,101.0122,1.2198,,0.486174420775603,,-0.326939356998606
2013.33333333333,101.1233,1.2406,,0.521748647425038,,-0.227447229215568
2013.41666666667,101.2226,1.2326,,0.553511451262977,,-0.265514612054962
2013.5,100.8617,1.2364,,0.437921860127347,,-0.247401894891379
2013.58333333333,100.7891,1.2334,,0.414619460376753,,-0.261696772388352
2013.66666666667,101.0923,1.2338,,0.511826378377486,,-0.259788781068219
2013.75,101.0147,1.2314,164130.211922332,0.486975351155206,0.363957849869689,-0.271246020150689
2013.83333333333,101.0217,1.2319,,0.489217850768878,,-0.268857254973672
2013.91666666667,100.793,1.2249,,0.415871668739911,,-0.302388537715424
2014,100.5172,1.2312,165774.046963819,0.327198401365697,0.438975372207143,-0.27220179781538
2014.08333333333,100.6171,1.2213,,0.359345615542892,,-0.319707888496294
2014.16666666667,100.9811,1.2178,,0.476209189412645,,-0.336595160247922
2014.25,101.0506,1.2191,,0.49847452583626,,-0.330317086088702
2014.33333333333,101.3465,1.2204,,0.593099319862529,,-0.324045703053035
2014.41666666667,101.2729,1.2181,,0.569588879347981,,-0.335145779269355
2014.5,100.8938,1.215,,0.448219640175823,,-0.350139959473693
2014.58333333333,100.8613,1.2119,,0.437793518207619,,-0.365172445342978
2014.66666666667,101.0037,1.2077,,0.483451109204056,,-0.385600495083894
2014.75,101.0019,1.2078,166860.971014638,0.482874378525156,0.488170442680374,-0.385113287865256
2014.83333333333,100.9625,1.2026,,0.470247809367607,,-0.410501706719221
2014.91666666667,100.4619,1.2024,,0.309389455930324,,-0.411480375358439
2015,100.0294,1.0983,168715.998207305,0.169767019662861,0.571394975642787,-0.944334256289863
2015.08333333333,99.7723,1.0623,,0.0864819611145919,,-1.14043944280741
2015.16666666667,100.0978,1.0609,,0.191888488367399,,-1.14819937540495
2015.25,99.9161,1.0382,,0.133090992967681,,-1.27547065630091
2015.33333333333,100.1488,1.0398,,0.208372730786868,,-1.26640925673583
2015.41666666667,100.2224,1.0448,,0.232146962590249,,-1.23818198788906
2015.5,99.6065,1.0488,,0.0326587497196611,,-1.21569726362627
2015.58333333333,99.4468,1.0782,,-0.0192690098746296,,-1.05301947624368
2015.66666666667,99.5455,1.0918,,0.0128339351208646,,-0.979262073256552
2015.75,99.6284,1.0879,169606.926256619,0.0397732214583244,0.61104112565649,-1.00031871471175
2015.83333333333,99.5566,1.083,,0.016442305396713,,-1.02688175340077
2015.91666666667,99.1475,1.083,,-0.116813832741507,,-1.02688175340077
2016,98.7623,1.0932,171850.398889285,-0.242788576907337,0.709960053770567,-0.971721620735767
2016.08333333333,98.9457,1.1018,,-0.182748785991446,,-0.925612493185769
2016.16666666667,99.2362,1.0921,,-0.0878749592689411,,-0.977645448351544
2016.25,99.5645,1.0931,,0.0190101797326918,,-0.972259904153764
2016.33333333333,99.7082,1.1054,,0.0656839620439392,,-0.906417765538688
2016.41666666667,99.8475,1.0901,,0.110864459442969,,-0.988431346669375
2016.5,99.4044,1.0867,,-0.0330697254410571,,-1.00681286989653
2016.58333333333,99.3045,1.0876,,-0.0656093219741443,,-1.00194158169875
2016.66666666667,99.3649,1.0922,,-0.0459318215722558,,-0.977106672067714
2016.75,99.4164,1.0883,172822.530225701,-0.0291632653870244,0.752422765901887,-0.99815558807045
2016.83333333333,99.2198,1.0759,,-0.0932236018011759,,-1.06558506656581
2016.91666666667,99.1409,1.0754,,-0.118968154587091,,-1.06832027099369
2017,99.107,1.0713,172659.22218096,-0.130035795622661,0.745306186361914,-1.09079703493039
2017.08333333333,99.5849,1.0659,,0.0256402041028348,,-1.1205321945678
2017.16666666667,99.7997,1.0706,,0.0953681371843005,,-1.09464312650559
2017.25,100.0004,1.0723,,0.160383467807683,,-1.08530697558481
2017.33333333333,100.1862,1.0897,,0.220455840949207,,-0.990590900847111
2017.41666666667,100.0444,1.0875,,0.174619513552746,,-1.00248263683956
2017.5,99.7317,1.1054,,0.0733103654618465,,-0.906417765538688
2017.58333333333,99.764,1.1396,,0.0837896816668841,,-0.727124442883155
2017.66666666667,100.0128,1.1468,,0.164396078126713,,-0.690064693636912
2017.75,100.0735,1.1542,172630.524367198,0.184031277219454,0.744054907978707,-0.652217179991967
2017.83333333333,100.0008,1.1643,,0.160512914616365,,-0.60095019507898
2017.91666666667,99.9723,1.169,,0.151288533417678,,-0.577244722358643
2018,99.8406,1.1725,176470.280664539,0.108628000837404,0.909654451514166,-0.559653542800513
2018.08333333333,100.2103,1.1544,,0.228239626649649,,-0.651197645175287
2018.16666666667,100.5935,1.1682,,0.351754159057688,,-0.581272958134471
2018.25,100.8036,1.18815,,0.41927486206283,,-0.481632839846201
2018.33333333333,101.1873,1.17862,,0.542223713337191,,-0.529019919816833
2018.41666666667,101.1915,1.15552,,0.543566936685188,,-0.645491512393412
2018.5,100.9588,1.16196,,0.469061812481972,,-0.612788199742837
2018.58333333333,100.9422,1.14049,,0.463740318477892,,-0.722530783443452
2018.66666666667,101.0024,1.12882,,0.483034582522492,,-0.783051158879347
2018.75,101.1808,1.14121,179091.811932967,0.540144805383989,1.02065784819825,-0.718817186853163
2018.83333333333,100.9228,1.13746,,0.457520113975561,,-0.73818457163863
2018.91666666667,100.6637,1.12961,,0.374330297602972,,-0.778934534603553
2019,100.3998,1.12959,179076.219227558,0.289378933000763,1.02000242250119,-0.779038717414811
2019.08333333333,100.7902,1.1366,,0.414972652256815,,-0.742635158778652
2019.16666666667,101.3269,1.13145,,0.586840055743568,,-0.769357598546376
2019.25,101.5174,1.13157,,0.647625032844599,,-0.768733556847912
2019.33333333333,101.8291,1.13077,,0.746837077208979,,-0.77289508547756
2019.41666666667,101.7989,1.1165,,0.737237913276295,,-0.847625142229446
2019.5,101.2735,1.10792,,0.56978060961624,,-0.893018614706137
2019.58333333333,101.2632,1.08933,,0.566489082376091,,-0.992589194342314
2019.66666666667,101.1522,1.09055,,0.530996023509613,,-0.986002795211354
2019.75,100.9247,1.0979,179685.990041047,0.458129362076706,1.04559117841518,-0.946477684117857
2019.83333333333,100.7904,1.09778,,0.415036868548129,,-0.94712086474734
2019.91666666667,100.8205,1.09305,,0.424699967984493,,-0.97252906432945
